period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department
MSitAE-JUNE-2021,C82010,NHS ENGLAND MIDLANDS ,OAKHAM MEDICAL PRACTICE,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,106.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15252.0,0.0,0.0,0.0,0.0,0.0,2111.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,3073.0,0.0,0.0,978.0,June,2021,86.15919223708366,,,,,,
MSitAE-JUNE-2021,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0.0,0.0,0.0,0.0,0.0,1234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,944.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0.0,0.0,2963.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0.0,0.0,6638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0.0,0.0,3188.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0.0,0.0,1354.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,152.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0.0,0.0,2413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0.0,0.0,3099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NQT10,NHS ENGLAND SOUTH EAST ,ASSURA READING LLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,June,2021,,,,,,,
MSitAE-JUNE-2021,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0.0,0.0,0.0,0.0,0.0,1926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0.0,0.0,3809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0.0,0.0,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0.0,0.0,1316.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0.0,0.0,1516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7904.0,0.0,1772.0,0.0,0.0,0.0,1794.0,0.0,0.0,0.0,0.0,0.0,459.0,7.0,2437.0,0.0,0.0,120.0,June,2021,77.30263157894737,,,,,,
MSitAE-JUNE-2021,RBZ,NHS ENGLAND SOUTH WEST ,NORTHERN DEVON HEALTHCARE NHS TRUST,4891.0,0.0,0.0,462.0,0.0,0.0,892.0,0.0,0.0,31.0,0.0,0.0,162.0,1.0,1200.0,0.0,0.0,581.0,June,2021,81.76242077284809,,,,,,
MSitAE-JUNE-2021,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0.0,0.0,3425.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,7355.0,0.0,0.0,645.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,13233.0,1498.0,5889.0,300.0,0.0,385.0,2906.0,1.0,63.0,64.0,0.0,0.0,140.0,0.0,4099.0,21.0,0.0,1416.0,June,2021,78.03974911206831,,,,,,
MSitAE-JUNE-2021,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8577.0,0.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,2220.0,0.0,0.0,390.0,June,2021,100.0,,,,,,
MSitAE-JUNE-2021,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6060.0,0.0,0.0,202.0,0.0,0.0,1869.0,0.0,0.0,29.0,0.0,0.0,257.0,4.0,1350.0,0.0,0.0,280.0,June,2021,69.15841584158416,,,,,,
MSitAE-JUNE-2021,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,2928.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,7200.0,0.0,796.0,103.0,0.0,14.0,1894.0,0.0,16.0,12.0,0.0,0.0,283.0,0.0,2038.0,0.0,0.0,732.0,June,2021,73.69444444444444,,,,,,
MSitAE-JUNE-2021,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0.0,0.0,4678.0,0.0,0.0,274.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6131.0,0.0,0.0,39.0,0.0,0.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.0,0.0,233.0,June,2021,85.46729734137988,,,,,,
MSitAE-JUNE-2021,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14607.0,0.0,8918.0,572.0,0.0,1454.0,5497.0,0.0,1594.0,188.0,0.0,186.0,1311.0,63.0,3782.0,0.0,0.0,526.0,June,2021,62.3673581159718,,,,,,
MSitAE-JUNE-2021,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,19518.0,0.0,4706.0,120.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.0,0.0,3585.0,0.0,140.0,566.0,June,2021,100.0,,,,,,
MSitAE-JUNE-2021,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7449.0,0.0,82.0,36.0,0.0,0.0,1976.0,0.0,5.0,6.0,0.0,0.0,485.0,61.0,1599.0,0.0,0.0,414.0,June,2021,73.47294938917976,,,,,,
MSitAE-JUNE-2021,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6435.0,0.0,0.0,358.0,0.0,0.0,1413.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,2504.0,0.0,0.0,537.0,June,2021,78.04195804195804,,,,,,
MSitAE-JUNE-2021,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,1068.0,0.0,0.0,89.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,23.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12457.0,0.0,5464.0,613.0,0.0,59.0,4091.0,0.0,6.0,81.0,0.0,0.0,991.0,21.0,3463.0,0.0,0.0,1132.0,June,2021,67.15902705306253,,,,,,
MSitAE-JUNE-2021,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10510.0,1257.0,0.0,925.0,0.0,0.0,1791.0,96.0,0.0,118.0,0.0,0.0,38.0,0.0,3290.0,8.0,0.0,1497.0,June,2021,82.95908658420552,,,,,,
MSitAE-JUNE-2021,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4602.0,277.0,1134.0,310.0,0.0,0.0,1250.0,0.0,0.0,120.0,0.0,0.0,127.0,0.0,1349.0,0.0,0.0,782.0,June,2021,72.83789656671013,,,,,,
MSitAE-JUNE-2021,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4901.0,0.0,706.0,406.0,0.0,48.0,974.0,0.0,2.0,49.0,0.0,0.0,12.0,0.0,1231.0,0.0,0.0,330.0,June,2021,80.12650479493982,,,,,,
MSitAE-JUNE-2021,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5536.0,0.0,2707.0,20.0,0.0,131.0,1007.0,0.0,17.0,2.0,0.0,0.0,337.0,0.0,1799.0,0.0,0.0,281.0,June,2021,81.8099710982659,,,,,,
MSitAE-JUNE-2021,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9995.0,0.0,1079.0,705.0,0.0,1646.0,1971.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,3753.0,0.0,0.0,636.0,June,2021,80.28014007003502,,,,,,
MSitAE-JUNE-2021,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,6439.0,0.0,10290.0,382.0,0.0,221.0,2183.0,0.0,0.0,58.0,0.0,0.0,851.0,29.0,2767.0,0.0,0.0,746.0,June,2021,66.09722006522752,,,,,,
MSitAE-JUNE-2021,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7328.0,0.0,334.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,1827.0,0.0,0.0,561.0,June,2021,100.0,,,,,,
MSitAE-JUNE-2021,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,10015.0,0.0,0.0,122.0,0.0,0.0,1295.0,0.0,0.0,0.0,0.0,0.0,104.0,2.0,1512.0,0.0,0.0,171.0,June,2021,87.06939590614078,,,,,,
MSitAE-JUNE-2021,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5606.0,0.0,282.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,0.0,0.0,287.0,June,2021,96.77131644666429,,,,,,
MSitAE-JUNE-2021,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8619.0,1132.0,3438.0,1.0,0.0,0.0,2573.0,0.0,22.0,0.0,0.0,0.0,348.0,0.0,3595.0,947.0,0.0,682.0,June,2021,70.14734888038056,,,,,,
MSitAE-JUNE-2021,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0.0,0.0,33.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NJS05,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,3811.0,0.0,0.0,438.0,0.0,0.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,15899.0,0.0,0.0,0.0,0.0,0.0,5527.0,0.0,0.0,0.0,0.0,0.0,714.0,1.0,3769.0,0.0,0.0,1547.0,June,2021,65.23680734637398,,,,,,
MSitAE-JUNE-2021,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4418.0,0.0,0.0,62.0,0.0,35.0,1488.0,0.0,0.0,0.0,0.0,0.0,115.0,1.0,1033.0,0.0,0.0,177.0,June,2021,66.3196016296967,,,,,,
MSitAE-JUNE-2021,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0.0,0.0,16.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,1123.0,0.0,0.0,70.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,June,2021,,,,,,,
MSitAE-JUNE-2021,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0.0,0.0,7134.0,0.0,0.0,765.0,0.0,0.0,372.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NQ108,NHS ENGLAND EAST OF ENGLAND ,CLACTON HOSPITAL,0.0,0.0,2859.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,758.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12427.0,0.0,6336.0,569.0,0.0,0.0,2752.0,0.0,0.0,81.0,0.0,0.0,713.0,26.0,1546.0,0.0,0.0,319.0,June,2021,77.85467128027682,,,,,,
MSitAE-JUNE-2021,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0.0,0.0,87.0,0.0,0.0,1234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0.0,0.0,8567.0,0.0,0.0,240.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5161.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1782.0,0.0,0.0,301.0,June,2021,93.0827359038946,,,,,,
MSitAE-JUNE-2021,NQ106,NHS ENGLAND EAST OF ENGLAND ,FRYATT HOSPITAL,0.0,0.0,634.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,93.0,0.0,0.0,1349.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0.0,0.0,2505.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,4225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0.0,0.0,13.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,1925.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8732.0,737.0,1773.0,426.0,0.0,120.0,1750.0,0.0,0.0,51.0,0.0,0.0,221.0,0.0,2263.0,0.0,0.0,1440.0,June,2021,79.95877233165368,,,,,,
MSitAE-JUNE-2021,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0.0,0.0,1474.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,13234.0,0.0,306.0,0.0,0.0,132.0,3467.0,0.0,1.0,0.0,0.0,0.0,398.0,0.0,3511.0,0.0,0.0,550.0,June,2021,73.80232733867311,,,,,,
MSitAE-JUNE-2021,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,7544.0,0.0,3840.0,630.0,0.0,143.0,1121.0,0.0,18.0,26.0,0.0,0.0,224.0,1.0,2896.0,0.0,0.0,818.0,June,2021,85.14050901378579,,,,,,
MSitAE-JUNE-2021,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0.0,0.0,763.0,0.0,0.0,651.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0.0,0.0,4095.0,0.0,0.0,428.0,0.0,0.0,227.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
MSitAE-JUNE-2021,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6302.0,4.0,358.0,0.0,0.0,0.0,1480.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1531.0,0.0,0.0,574.0,June,2021,76.51539193906697,,,,,,
MSitAE-JUNE-2021,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13297.0,0.0,4211.0,0.0,0.0,2271.0,3791.0,0.0,0.0,0.0,0.0,0.0,1118.0,0.0,5325.0,0.0,0.0,913.0,June,2021,71.48980973151838,,,,,,
MSitAE-JUNE-2021,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9241.0,0.0,9923.0,38.0,0.0,0.0,4706.0,0.0,903.0,10.0,0.0,0.0,1432.0,1.0,3682.0,0.0,0.0,1141.0,June,2021,49.0747754572016,,,,,,
MSitAE-JUNE-2021,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10852.0,0.0,0.0,0.0,0.0,815.0,2296.0,0.0,0.0,0.0,0.0,27.0,96.0,6.0,2152.0,0.0,0.0,310.0,June,2021,78.84260965720604,,,,,,
MSitAE-JUNE-2021,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0.0,0.0,2586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June,2021,,,,,,,
