period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,total_a&e_attendances
MSitAE-NOVEMBER-2022,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16325.0,1778.0,218.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.0,407.0,3932.0,0.0,0.0,3307.0,November,2022,,,,,,,18321.0
MSitAE-NOVEMBER-2022,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,6530.0,0.0,7928.0,0.0,0.0,2.0,3005.0,0.0,189.0,0.0,0.0,0.0,485.0,33.0,1779.0,0.0,0.0,1310.0,November,2022,,,,,,,14458.0
MSitAE-NOVEMBER-2022,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25234.0,0.0,6933.0,0.0,0.0,0.0,12760.0,0.0,483.0,0.0,0.0,0.0,1772.0,763.0,6302.0,0.0,416.0,1428.0,November,2022,,,,,,,32167.0
MSitAE-NOVEMBER-2022,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0.0,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,November,2022,,,,,,,2005.0
MSitAE-NOVEMBER-2022,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3860.0,0.0,0.0,327.0,0.0,2556.0,1704.0,0.0,0.0,80.0,0.0,4.0,163.0,18.0,1202.0,0.0,0.0,464.0,November,2022,,,,,,,3860.0
MSitAE-NOVEMBER-2022,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11952.0,1738.0,7368.0,13.0,0.0,62.0,5856.0,94.0,372.0,3.0,0.0,0.0,1083.0,4.0,3464.0,97.0,73.0,1594.0,November,2022,,,,,,,21058.0
TOTAL,TOTAL,TOTAL,TOTAL,1365415.0,42419.0,702367.0,29768.0,225.0,38610.0,548514.0,1343.0,44211.0,7142.0,9.0,926.0,105819.0,37853.0,368997.0,1558.0,6271.0,138699.0,November,2022,,,,,,,2110201.0
MSitAE-OCTOBER-2022,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0.0,0.0,0.0,0.0,0.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,0.0
MSitAE-OCTOBER-2022,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0.0,0.0,4928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,4928.0
MSitAE-OCTOBER-2022,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0.0,0.0,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,1739.0
MSitAE-OCTOBER-2022,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,0.0
MSitAE-OCTOBER-2022,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0.0,0.0,0.0,0.0,0.0,2076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,0.0
MSitAE-OCTOBER-2022,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,257.0
MSitAE-OCTOBER-2022,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0.0,0.0,3735.0,0.0,0.0,218.0,0.0,0.0,218.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,3735.0
MSitAE-OCTOBER-2022,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,1863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,1863.0
MSitAE-OCTOBER-2022,NQT10,NHS ENGLAND SOUTH EAST ,ASSURA READING LLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,0.0
MSitAE-OCTOBER-2022,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,October,2022,,,,,,,0.0
MSitAE-OCTOBER-2022,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7164.0,0.0,618.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,408.0,1839.0,0.0,0.0,760.0,October,2022,,,,,,,7782.0
MSitAE-OCTOBER-2022,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,1475.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,560.0,October,2022,,,,,,,1475.0
MSitAE-OCTOBER-2022,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,1900.0
MSitAE-OCTOBER-2022,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0.0,0.0,7778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,7778.0
MSitAE-OCTOBER-2022,C82010,NHS ENGLAND MIDLANDS ,OAKHAM MEDICAL PRACTICE,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,172.0
MSitAE-OCTOBER-2022,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0.0,0.0,2302.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,2302.0
MSitAE-OCTOBER-2022,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11987.0,2271.0,12252.0,0.0,0.0,0.0,7957.0,364.0,2858.0,0.0,0.0,0.0,970.0,735.0,4505.0,0.0,0.0,597.0,October,2022,,,,,,,26510.0
MSitAE-OCTOBER-2022,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8458.0,0.0,0.0,366.0,0.0,0.0,3151.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,2564.0,0.0,0.0,454.0,October,2022,,,,,,,8458.0
MSitAE-OCTOBER-2022,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,7010.0,0.0,404.0,0.0,0.0,0.0,3221.0,0.0,3.0,0.0,0.0,0.0,484.0,716.0,1545.0,0.0,0.0,917.0,October,2022,,,,,,,7414.0
MSitAE-OCTOBER-2022,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15026.0,0.0,0.0,0.0,0.0,0.0,4742.0,0.0,0.0,0.0,0.0,0.0,1014.0,3.0,3092.0,0.0,0.0,875.0,October,2022,,,,,,,15026.0
MSitAE-OCTOBER-2022,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8782.0,1160.0,3025.0,1.0,0.0,0.0,4136.0,0.0,144.0,0.0,0.0,0.0,439.0,291.0,3129.0,753.0,0.0,868.0,October,2022,,,,,,,12967.0
MSitAE-OCTOBER-2022,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,6503.0,0.0,0.0,1619.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,6503.0
MSitAE-OCTOBER-2022,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0.0,0.0,1757.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,1757.0
MSitAE-OCTOBER-2022,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,55.0
MSitAE-OCTOBER-2022,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0.0,0.0,4281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,4281.0
MSitAE-OCTOBER-2022,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0.0,0.0,3161.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,3161.0
MSitAE-OCTOBER-2022,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0.0,0.0,3319.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,3319.0
MSitAE-OCTOBER-2022,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13421.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,282.0,3495.0,4.0,0.0,2045.0,October,2022,,,,,,,13421.0
MSitAE-OCTOBER-2022,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6408.0,0.0,1168.0,117.0,0.0,0.0,2442.0,0.0,0.0,25.0,0.0,0.0,367.0,472.0,1541.0,0.0,0.0,423.0,October,2022,,,,,,,7576.0
MSitAE-OCTOBER-2022,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,87.0,October,2022,,,,,,,0.0
MSitAE-OCTOBER-2022,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10914.0,0.0,0.0,52.0,0.0,0.0,2510.0,0.0,0.0,0.0,0.0,0.0,241.0,19.0,1701.0,0.0,0.0,204.0,October,2022,,,,,,,10914.0
MSitAE-OCTOBER-2022,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21083.0,1620.0,0.0,0.0,0.0,0.0,10640.0,60.0,0.0,0.0,0.0,0.0,1668.0,981.0,4963.0,1.0,0.0,3200.0,October,2022,,,,,,,22703.0
MSitAE-OCTOBER-2022,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0.0,0.0,2567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,2567.0
MSitAE-OCTOBER-2022,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0.0,0.0,4535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,4535.0
MSitAE-OCTOBER-2022,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,495.0
MSitAE-OCTOBER-2022,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,October,2022,,,,,,,0.0
MSitAE-OCTOBER-2022,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0.0,0.0,1825.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,1825.0
MSitAE-OCTOBER-2022,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0.0,0.0,1205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,1205.0
MSitAE-OCTOBER-2022,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0.0,0.0,4695.0,0.0,0.0,250.0,0.0,0.0,656.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,4695.0
MSitAE-OCTOBER-2022,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,2717.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,October,2022,,,,,,,2717.0
MSitAE-OCTOBER-2022,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5063.0,0.0,216.0,241.0,0.0,8.0,429.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,895.0,0.0,0.0,196.0,October,2022,,,,,,,5279.0
MSitAE-OCTOBER-2022,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9090.0,0.0,5693.0,162.0,0.0,1333.0,3271.0,0.0,453.0,33.0,0.0,0.0,673.0,129.0,3446.0,0.0,0.0,1435.0,October,2022,,,,,,,14783.0
MSitAE-OCTOBER-2022,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0.0,0.0,8419.0,0.0,0.0,345.0,0.0,0.0,395.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,8419.0
MSitAE-OCTOBER-2022,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0.0,0.0,2428.0,0.0,0.0,99.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,2428.0
MSitAE-OCTOBER-2022,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,323.0
MSitAE-OCTOBER-2022,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0.0,0.0,5752.0,0.0,0.0,347.0,0.0,0.0,153.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,5752.0
MSitAE-OCTOBER-2022,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0.0,0.0,949.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,949.0
MSitAE-OCTOBER-2022,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12132.0,1232.0,6355.0,410.0,0.0,172.0,5403.0,11.0,428.0,220.0,0.0,12.0,940.0,0.0,4357.0,14.0,0.0,1286.0,October,2022,,,,,,,19719.0
MSitAE-OCTOBER-2022,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5605.0,0.0,3132.0,117.0,0.0,0.0,3608.0,0.0,124.0,73.0,0.0,0.0,521.0,213.0,1723.0,0.0,0.0,1162.0,October,2022,,,,,,,8737.0
MSitAE-OCTOBER-2022,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,October,2022,,,,,,,0.0
MSitAE-OCTOBER-2022,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10226.0,0.0,5936.0,192.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,687.0,2525.0,0.0,19.0,465.0,October,2022,,,,,,,16162.0
MSitAE-OCTOBER-2022,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11017.0,1310.0,0.0,655.0,0.0,0.0,4733.0,19.0,0.0,248.0,0.0,0.0,527.0,2.0,3186.0,16.0,0.0,1327.0,October,2022,,,,,,,12327.0
MSitAE-OCTOBER-2022,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,5881.0,0.0,1683.0,429.0,0.0,326.0,1811.0,0.0,22.0,0.0,0.0,0.0,473.0,0.0,1818.0,0.0,0.0,107.0,October,2022,,,,,,,7564.0
MSitAE-OCTOBER-2022,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,5622.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,162.0,October,2022,,,,,,,5622.0
MSitAE-OCTOBER-2022,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,839.0,0.0,0.0,50.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,839.0
MSitAE-OCTOBER-2022,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0.0,0.0,2210.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,164.0,October,2022,,,,,,,2210.0
MSitAE-OCTOBER-2022,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,October,2022,,,,,,,0.0
MSitAE-OCTOBER-2022,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,10415.0,0.0,7281.0,0.0,0.0,0.0,4515.0,0.0,297.0,0.0,0.0,0.0,604.0,985.0,3955.0,0.0,32.0,1301.0,October,2022,,,,,,,17696.0
MSitAE-OCTOBER-2022,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,7315.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,7315.0
MSitAE-OCTOBER-2022,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0.0,0.0,7979.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,7979.0
MSitAE-OCTOBER-2022,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0.0,0.0,2113.0,0.0,0.0,47.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,2113.0
MSitAE-OCTOBER-2022,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,4663.0,0.0,0.0,394.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,4663.0
MSitAE-OCTOBER-2022,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,159.0,0.0,0.0,1477.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,159.0
MSitAE-OCTOBER-2022,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0.0,0.0,124.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,124.0
MSitAE-OCTOBER-2022,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0.0,0.0,63.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,63.0
MSitAE-OCTOBER-2022,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0.0,0.0,667.0,0.0,0.0,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,667.0
MSitAE-OCTOBER-2022,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0.0,0.0,34.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,34.0
MSitAE-OCTOBER-2022,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0.0,0.0,5728.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,5728.0
MSitAE-OCTOBER-2022,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,6024.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,1584.0,0.0,0.0,325.0,October,2022,,,,,,,6024.0
MSitAE-OCTOBER-2022,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7349.0,0.0,3400.0,23.0,0.0,7.0,3387.0,0.0,238.0,11.0,0.0,1.0,208.0,554.0,1948.0,0.0,194.0,534.0,October,2022,,,,,,,10749.0
MSitAE-OCTOBER-2022,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8081.0,0.0,3815.0,315.0,0.0,0.0,3409.0,0.0,89.0,73.0,0.0,0.0,1165.0,63.0,2903.0,0.0,0.0,718.0,October,2022,,,,,,,11896.0
MSitAE-OCTOBER-2022,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6015.0,0.0,0.0,0.0,0.0,0.0,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,249.0,October,2022,,,,,,,6015.0
MSitAE-OCTOBER-2022,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19466.0,0.0,0.0,1859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027.0,0.0,5707.0,0.0,0.0,1370.0,October,2022,,,,,,,19466.0
MSitAE-OCTOBER-2022,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,1223.0,0.0,0.0,66.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,23.0,October,2022,,,,,,,1223.0
MSitAE-OCTOBER-2022,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,October,2022,,,,,,,0.0
MSitAE-OCTOBER-2022,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5778.0,0.0,0.0,139.0,0.0,0.0,2732.0,0.0,0.0,35.0,0.0,0.0,166.0,322.0,1409.0,0.0,0.0,532.0,October,2022,,,,,,,5778.0
MSitAE-OCTOBER-2022,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8549.0,0.0,0.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.0,0.0,1957.0,0.0,0.0,149.0,October,2022,,,,,,,8549.0
MSitAE-OCTOBER-2022,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6199.0,0.0,3228.0,46.0,0.0,15.0,2863.0,0.0,27.0,22.0,0.0,0.0,988.0,134.0,1682.0,0.0,0.0,839.0,October,2022,,,,,,,9427.0
MSitAE-OCTOBER-2022,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12909.0,0.0,0.0,733.0,0.0,0.0,5055.0,0.0,0.0,0.0,0.0,0.0,433.0,66.0,1433.0,0.0,0.0,295.0,October,2022,,,,,,,12909.0
