period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,log_attendances,total_a&e_attendances
MSitAE-FEBRUARY-2022,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,7158.5,4785.0,0.0,0.0,0.0,0.0,2894.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,139.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,4785.0
MSitAE-FEBRUARY-2022,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10651.0,0.0,3818.0,341.0,0.0,24.0,4584.0,0.0,5.0,95.0,0.0,0.0,934.0,221.0,3091.0,0.0,0.0,1123.0,February,2022,56.96178762557507,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.273502946933824,14469.0
MSitAE-FEBRUARY-2022,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,10044.4,0.0,0.0,0.0,0.0,0.0,4188.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,7701.0
MSitAE-FEBRUARY-2022,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,9437.8,0.0,933.0,0.0,0.0,0.0,3793.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,933.0
MSitAE-FEBRUARY-2022,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,8831.2,0.0,4873.0,0.0,0.0,0.0,3397.5,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,4873.0
MSitAE-FEBRUARY-2022,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,8224.6,0.0,814.0,0.0,0.0,0.0,3002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,814.0
MSitAE-FEBRUARY-2022,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,7618.0,0.0,1187.0,0.0,0.0,90.0,2606.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,1187.0
MSitAE-FEBRUARY-2022,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,7011.4,0.0,1606.0,0.0,0.0,39.0,2211.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,1606.0
MSitAE-FEBRUARY-2022,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,6404.8,0.0,45.0,0.0,0.0,0.0,1815.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,45.0
MSitAE-FEBRUARY-2022,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,5798.2,0.0,1252.0,0.0,0.0,0.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,1252.0
MSitAE-FEBRUARY-2022,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,5191.599999999999,0.0,4040.0,0.0,0.0,262.0,1024.5,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,4040.0
MSitAE-FEBRUARY-2022,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4585.0,0.0,0.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,1433.0,0.0,0.0,362.0,February,2022,86.28135223555071,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.43076346341785,4585.0
MSitAE-FEBRUARY-2022,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6535.0,0.0,2537.0,207.0,0.0,64.0,2017.0,0.0,51.0,40.0,0.0,2.0,557.0,148.0,2303.0,0.0,187.0,441.0,February,2022,69.13542463657231,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.785080636539838,9072.0
MSitAE-FEBRUARY-2022,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,6713.0,0.0,3084.0,330.0,0.0,129.0,2206.0,0.0,46.0,53.0,0.0,0.0,346.0,1.0,2657.0,0.0,0.0,793.0,February,2022,67.13838820199612,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.81195017753998,9797.0
MSitAE-FEBRUARY-2022,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5008.0,0.0,0.0,0.0,0.0,0.0,1149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,0.0,0.0,226.0,February,2022,77.05670926517571,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.518991573357617,5008.0
MSitAE-FEBRUARY-2022,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,16972.0,0.0,0.0,1863.0,0.0,0.0,1854.6666666666665,0.0,0.0,0.0,0.0,0.0,1306.0,2.0,4281.0,0.0,0.0,1031.0,February,2022,100.0,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.739379125161532,16972.0
MSitAE-FEBRUARY-2022,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,13192.0,1081.0,0.0,0.0,76.0,0.0,2560.333333333333,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,12.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,1081.0
MSitAE-FEBRUARY-2022,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,9412.0,1226.0,0.0,704.0,0.0,0.0,3266.0,43.0,0.0,198.0,0.0,0.0,221.0,2.0,2782.0,12.0,0.0,1179.0,February,2022,65.29961750956225,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.14984699154722,10638.0
MSitAE-FEBRUARY-2022,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6146.0,0.0,0.0,79.0,0.0,0.0,2001.0,0.0,0.0,21.0,0.0,0.0,274.0,0.0,1764.0,0.0,0.0,547.0,February,2022,67.44223885453954,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.72371943690701,6146.0
MSitAE-FEBRUARY-2022,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,8517.0,0.0,4187.0,28.0,0.0,59.0,1774.0,0.0,208.0,5.0,0.0,1.0,509.0,41.0,3188.0,0.0,0.0,332.0,February,2022,79.17106962545498,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.049936850483158,12704.0
MSitAE-FEBRUARY-2022,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,11405.0,0.0,2997.0,0.0,0.0,0.0,4191.0,0.0,0.0,0.0,0.0,0.0,993.0,23.0,2512.0,0.0,432.0,689.0,February,2022,63.25295922840859,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.341894811716484,14402.0
MSitAE-FEBRUARY-2022,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8562.0,0.0,0.0,669.0,0.0,0.0,3218.0,0.0,0.0,0.0,0.0,0.0,546.0,274.0,1270.0,0.0,0.0,800.0,February,2022,62.41532352254146,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.055205875026193,8562.0
MSitAE-FEBRUARY-2022,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,10525.0,0.0,0.0,640.0,0.0,0.0,2962.0,0.0,0.0,0.0,0.0,0.0,237.0,37.0,1312.0,0.0,0.0,371.0,February,2022,71.85748218527316,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.261603665913723,10525.0
MSitAE-FEBRUARY-2022,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,13982.0,0.0,11495.0,114.0,0.0,55.0,7772.0,0.0,1849.0,48.0,0.0,8.0,1100.0,116.0,3801.0,0.0,261.0,1620.0,February,2022,44.4142468888571,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.54559758504085,25477.0
MSitAE-FEBRUARY-2022,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8805.0,0.0,0.0,0.0,0.0,615.0,2970.0,0.0,0.0,0.0,0.0,30.0,471.0,5.0,1749.0,0.0,0.0,335.0,February,2022,66.26916524701873,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.0831885863157,8805.0
MSitAE-FEBRUARY-2022,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,8585.0,0.0,4078.0,0.0,0.0,331.0,3803.0,0.0,23.0,0.0,0.0,0.0,1070.0,10.0,2235.0,0.0,144.0,1771.0,February,2022,55.701805474665115,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.057888248784506,12663.0
MSitAE-FEBRUARY-2022,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,8113.0,0.0,1363.0,0.0,0.0,0.0,3619.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,1363.0
MSitAE-FEBRUARY-2022,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7641.0,0.0,8026.0,376.0,0.0,186.0,3436.0,0.0,6.0,103.0,0.0,2.0,749.0,735.0,2413.0,0.0,0.0,711.0,February,2022,55.032063865986125,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.941414628006845,15667.0
MSitAE-FEBRUARY-2022,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,9507.0,0.0,5604.0,0.0,0.0,0.0,4469.0,0.0,307.0,0.0,0.0,0.0,1050.0,300.0,4093.0,0.0,11.0,955.0,February,2022,52.99253181865994,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.159888828480083,15111.0
MSitAE-FEBRUARY-2022,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,10431.666666666666,0.0,4961.0,0.0,0.0,0.0,4606.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,4961.0
MSitAE-FEBRUARY-2022,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,11356.333333333334,0.0,3056.0,0.0,0.0,0.0,4743.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,3056.0
MSitAE-FEBRUARY-2022,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,12281.0,1809.0,0.0,0.0,0.0,0.0,4880.0,76.0,0.0,0.0,0.0,0.0,796.0,844.0,3416.0,9.0,0.0,1486.0,February,2022,60.26382216431887,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.415890054889344,14090.0
MSitAE-FEBRUARY-2022,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5112.0,0.0,5526.0,0.0,0.0,784.0,2435.0,0.0,183.0,0.0,0.0,21.0,581.0,22.0,1370.0,0.0,0.0,470.0,February,2022,52.36697965571205,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.53954159508,10638.0
MSitAE-FEBRUARY-2022,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,8764.0,0.0,4327.0,168.0,0.0,0.0,4462.0,0.0,50.0,29.0,0.0,0.0,339.0,0.0,3869.0,0.0,0.0,307.0,February,2022,49.08717480602465,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.078521797355334,13091.0
MSitAE-FEBRUARY-2022,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,6447.5,0.0,0.0,0.0,0.0,0.0,2339.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,8651.0
MSitAE-FEBRUARY-2022,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4131.0,0.0,80.0,206.0,0.0,10.0,217.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,784.0,0.0,0.0,155.0,February,2022,94.74703461631566,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.326516830239528,4211.0
MSitAE-FEBRUARY-2022,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15675.0,233.0,7238.0,614.0,0.0,0.0,7529.0,0.0,0.0,120.0,0.0,0.0,1529.0,0.0,4759.0,0.0,0.0,1392.0,February,2022,51.96810207336523,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.65988615931952,23146.0
MSitAE-FEBRUARY-2022,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,12464.0,0.0,0.0,0.0,0.0,0.0,4895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,17511.0
MSitAE-FEBRUARY-2022,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,9253.0,0.0,2623.0,3.0,0.0,0.0,2261.0,0.0,1.0,0.0,0.0,0.0,432.0,1.0,2582.0,0.0,0.0,354.0,February,2022,75.564681724846,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.132811169466946,11876.0
MSitAE-FEBRUARY-2022,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,8305.0,0.0,4146.0,208.0,0.0,888.0,3066.0,0.0,385.0,39.0,0.0,0.0,649.0,45.0,2848.0,0.0,0.0,1508.0,February,2022,63.08248043347381,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.024733424190698,12451.0
MSitAE-FEBRUARY-2022,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,4581.0,0.0,2646.0,12.0,0.0,18.0,1710.0,0.0,7.0,3.0,0.0,0.0,815.0,0.0,1486.0,0.0,0.0,614.0,February,2022,62.67190569744597,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.42989086301344,7227.0
MSitAE-FEBRUARY-2022,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,27625.86000000004,0.0,570.0,136.0,0.0,0.0,13276.0,0.0,0.0,51.0,0.0,0.0,4469.0,87.0,8539.0,0.0,0.0,4421.0,February,2022,53.8161831211299,1013021.0,0.0,0.0,212557.0,0.0,0.0,10.266288692954795,28195.86000000004
MSitAE-FEBRUARY-2022,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9837.0,1364.0,392.0,1194.0,0.0,78.0,3966.0,0.0,11.0,391.0,0.0,2.0,842.0,1.0,3195.0,104.0,10.0,3406.0,February,2022,59.68283013113754,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.194007717355284,11593.0
MSitAE-FEBRUARY-2022,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,8896.0,0.0,650.0,52.0,0.0,0.0,2412.0,0.0,0.0,3.0,0.0,0.0,1148.0,0.0,2278.0,0.0,0.0,352.0,February,2022,72.88669064748201,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.093469420244768,9546.0
MSitAE-FEBRUARY-2022,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3172.0,0.0,8831.0,0.0,0.0,0.0,4103.5,0.0,0.0,0.0,0.0,0.0,171.0,0.0,1287.0,0.0,500.0,1892.0,February,2022,100.0,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.062432791583195,12003.0
MSitAE-FEBRUARY-2022,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,10930.0,0.0,3482.0,0.0,0.0,3178.0,5795.0,0.0,0.0,0.0,0.0,0.0,1643.0,10.0,4730.0,0.0,0.0,830.0,February,2022,46.980786825251606,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.299358068293836,14412.0
MSitAE-FEBRUARY-2022,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,12364.0,0.0,3177.0,0.0,0.0,0.0,6460.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,3177.0
MSitAE-FEBRUARY-2022,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,13798.0,0.0,5818.0,0.0,0.0,468.0,7125.4,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,5818.0
MSitAE-FEBRUARY-2022,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,15232.0,0.0,864.0,0.0,0.0,8.0,7790.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,864.0
MSitAE-FEBRUARY-2022,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,16666.0,0.0,618.0,0.0,0.0,0.0,8455.8,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,618.0
MSitAE-FEBRUARY-2022,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,18100.0,0.0,2935.0,0.0,0.0,0.0,9121.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,2935.0
MSitAE-FEBRUARY-2022,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,19534.0,0.0,1849.0,0.0,0.0,0.0,9786.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,1849.0
MSitAE-FEBRUARY-2022,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,20968.0,0.0,2121.0,0.0,0.0,0.0,10451.4,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,2121.0
MSitAE-FEBRUARY-2022,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,22402.0,0.0,1013.0,0.0,0.0,0.0,11116.6,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,1013.0
MSitAE-FEBRUARY-2022,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,23836.0,0.0,4237.0,0.0,0.0,374.0,11781.800000000001,0.0,25.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,February,2022,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0,4237.0
MSitAE-FEBRUARY-2022,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,25270.0,2513.0,5404.0,1032.0,45.0,2121.0,12447.0,53.0,458.0,337.0,0.0,26.0,3147.0,54.0,7069.0,36.0,5.0,1709.0,February,2022,50.743965176098136,1013021.0,0.0,0.0,212557.0,0.0,0.0,10.137412772215017,33187.0
MSitAE-FEBRUARY-2022,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,2838.0,0.0,1692.0,26.0,0.0,42.0,805.0,0.0,0.0,7.0,0.0,0.0,337.0,4.0,1016.0,0.0,0.0,145.0,February,2022,71.63495419309372,1013021.0,0.0,0.0,212557.0,0.0,0.0,7.951207156472972,4530.0
MSitAE-FEBRUARY-2022,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,21590.0,918.0,15967.0,0.0,0.0,0.0,8965.0,12.0,1348.0,0.0,0.0,0.0,2983.0,361.0,4833.0,0.0,0.0,1233.0,February,2022,58.476146364057435,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.980031840175911,38475.0
MSitAE-FEBRUARY-2022,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5415.0,0.0,42.0,410.0,0.0,0.0,1942.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,2208.0,0.0,0.0,571.0,February,2022,64.13665743305631,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.59711281459211,5457.0
MSitAE-FEBRUARY-2022,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4391.0,0.0,2194.0,228.0,0.0,0.0,2565.0,0.0,4.0,119.0,0.0,0.0,569.0,123.0,1706.0,0.0,0.0,1032.0,February,2022,41.58506035071738,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.387539983189367,6585.0
MSitAE-FEBRUARY-2022,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26063.0,0.0,1856.0,846.0,0.0,84.0,7921.0,0.0,100.0,126.0,0.0,6.0,1696.0,8.0,8078.0,0.0,220.0,1151.0,February,2022,69.60825691593446,1013021.0,0.0,0.0,212557.0,0.0,0.0,10.168310330841829,27919.0
MSitAE-FEBRUARY-2022,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,8345.0,383.0,6979.0,0.0,0.0,379.0,4280.0,0.0,231.0,0.0,0.0,4.0,957.0,583.0,3459.0,3.0,0.0,1355.0,February,2022,48.711803475134815,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.029537661151496,15707.0
MSitAE-FEBRUARY-2022,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6711.0,0.0,0.0,0.0,0.0,0.0,2559.0,0.0,0.0,0.0,0.0,0.0,525.0,1.0,2089.0,0.0,6.0,1278.0,February,2022,61.868573983012965,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.811652248147043,6711.0
MSitAE-FEBRUARY-2022,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7163.0,0.0,4201.0,559.0,0.0,70.0,2147.0,0.0,36.0,152.0,0.0,0.0,510.0,0.0,1550.0,0.0,0.0,395.0,February,2022,70.026525198939,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.876823763180603,11364.0
MSitAE-FEBRUARY-2022,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,12887.0,0.0,7454.0,99.0,0.0,229.0,5110.0,0.0,71.0,0.0,0.0,0.0,796.0,4.0,4087.0,0.0,239.0,1328.0,February,2022,60.3476371537208,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.464051924856811,20341.0
MSitAE-FEBRUARY-2022,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,4317.0,0.0,7720.0,0.0,0.0,0.0,2326.0,0.0,221.0,0.0,0.0,0.0,298.0,577.0,1405.0,0.0,23.0,1061.0,February,2022,46.119990734306235,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.370547611074752,12037.0
MSitAE-FEBRUARY-2022,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,10285.0,0.0,3927.0,93.0,0.0,399.0,5503.0,0.0,620.0,0.0,0.0,19.0,710.0,365.0,2686.0,0.0,50.0,1351.0,February,2022,46.4948954788527,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.23853902633486,14212.0
